Wavelength	Mean	Std+	Std-	FWHM
1490	0.682670075	0.721162919	0.644177231	0.011
1491	0.68318845	0.721739581	0.644637319	0.011
1492	0.6836207	0.722213847	0.645027553	0.011
1493	0.683901825	0.722506915	0.645296735	0.011
1494	0.684224175	0.722856867	0.645591483	0.011
1495	0.684585625	0.723261077	0.645910173	0.011
1496	0.6849246	0.723634273	0.646214927	0.011
1497	0.6852845	0.724031135	0.646537865	0.011
1498	0.685632775	0.724419083	0.646846467	0.011
1499	0.686056625	0.724864036	0.647249214	0.011
1500	0.6864701	0.725300348	0.647639852	0.011
1501	0.686716675	0.7256169	0.64781645	0.011
1502	0.68698535	0.725942678	0.648028022	0.011
1503	0.68742045	0.726376477	0.648464423	0.011
1504	0.68783005	0.726792956	0.648867144	0.011
1505	0.6881926	0.727179261	0.649205939	0.011
1506	0.688571325	0.72757788	0.64956477	0.011
1507	0.688944225	0.727941426	0.649947024	0.011
1508	0.689305	0.728293931	0.650316069	0.011
1509	0.689694125	0.728706694	0.650681556	0.011
1510	0.690067075	0.729103288	0.651030862	0.011
1511	0.690351825	0.729405063	0.651298587	0.011
1512	0.690640475	0.729710096	0.651570854	0.011
1513	0.690949625	0.730009844	0.651889406	0.011
1514	0.69125035	0.730302653	0.652198047	0.011
1515	0.691601675	0.730687595	0.652515755	0.011
1516	0.69196095	0.731080748	0.652841152	0.011
1517	0.692324625	0.731473524	0.653175726	0.011
1518	0.692678175	0.731857252	0.653499098	0.011
1519	0.69289775	0.732112173	0.653683327	0.011
1520	0.69310155	0.732350746	0.653852354	0.011
1521	0.693408575	0.732638493	0.654178657	0.011
1522	0.69373005	0.732934569	0.654525531	0.011
1523	0.6939838	0.733192208	0.654775392	0.011
1524	0.694244475	0.733466223	0.655022727	0.011
1525	0.6944909	0.733696811	0.655284989	0.011
1526	0.694721275	0.733904845	0.655537705	0.011
1527	0.694909775	0.734106612	0.655712938	0.011
1528	0.69508875	0.734304285	0.655873215	0.011
1529	0.6953578	0.734567625	0.656147975	0.011
1530	0.6956459	0.734842468	0.656449332	0.011
1531	0.6958507	0.73505295	0.65664845	0.011
1532	0.696035325	0.73525092	0.65681973	0.011
1533	0.69622795	0.735445209	0.657010691	0.011
1534	0.69642575	0.73564565	0.65720585	0.011
1535	0.696626225	0.735842674	0.657409776	0.011
1536	0.69683335	0.736038981	0.657627719	0.011
1537	0.6970822	0.736325616	0.657838784	0.011
1538	0.69732785	0.736625909	0.658029791	0.011
1539	0.697525525	0.736796618	0.658254432	0.011
1540	0.6977183	0.736937537	0.658499063	0.011
1541	0.6978389	0.737049131	0.658628669	0.011
1542	0.697947175	0.737163934	0.658730416	0.011
1543	0.698052275	0.737267704	0.658836846	0.011
1544	0.698147675	0.737357901	0.658937449	0.011
1545	0.698348825	0.737554386	0.659143264	0.011
1546	0.698574225	0.737773856	0.659374594	0.011
1547	0.698680075	0.737869715	0.659490435	0.011
1548	0.698753475	0.737928257	0.659578693	0.011
1549	0.69877765	0.73794151	0.65961379	0.011
1550	0.698777225	0.737936129	0.659618321	0.011
1551	0.69891485	0.738068176	0.659761524	0.011
1552	0.699108375	0.738254599	0.659962151	0.011
1553	0.699266425	0.738421408	0.660111442	0.011
1554	0.699421	0.738596308	0.660245692	0.011
1555	0.6995778	0.73875303	0.66040257	0.011
1556	0.69973135	0.738893039	0.660569661	0.011
1557	0.699919925	0.739039312	0.660800538	0.011
1558	0.70012355	0.739186388	0.661060712	0.011
1559	0.700281975	0.739361004	0.661202946	0.011
1560	0.700423125	0.739555768	0.661290482	0.011
1561	0.700635175	0.739756689	0.661513661	0.011
1562	0.70087925	0.739958291	0.661800209	0.011
1563	0.70108305	0.740157772	0.662008328	0.011
1564	0.70127445	0.740367455	0.662181445	0.011
1565	0.701519825	0.740635273	0.662404377	0.011
1566	0.701796925	0.740933997	0.662659853	0.011
1567	0.7019581	0.741085273	0.662830927	0.011
1568	0.7020687	0.741166728	0.662970672	0.011
1569	0.7023448	0.741454222	0.663235378	0.011
1570	0.702705	0.741851956	0.663558044	0.011
1571	0.702965575	0.742108255	0.663822895	0.011
1572	0.703165525	0.742278674	0.664052376	0.011
1573	0.703410425	0.742525329	0.664295521	0.011
1574	0.7036923	0.742830977	0.664553623	0.011
1575	0.7039606	0.743097222	0.664823978	0.011
1576	0.7041988	0.743311222	0.665086378	0.011
1577	0.704325625	0.743450392	0.665200858	0.011
1578	0.704394375	0.743561105	0.665227645	0.011
1579	0.7045775	0.743752992	0.665402008	0.011
1580	0.70483315	0.743989481	0.665676819	0.011
1581	0.7050245	0.744189029	0.665859971	0.011
1582	0.70518325	0.744376572	0.665989928	0.011
1583	0.70537535	0.74456649	0.66618421	0.011
1584	0.705569575	0.744736678	0.666402472	0.011
1585	0.705699425	0.744829244	0.666569606	0.011
1586	0.705803075	0.744889865	0.666716285	0.011
1587	0.70593155	0.744998627	0.666864473	0.011
1588	0.706078275	0.745139903	0.667016647	0.011
1589	0.706281575	0.745373825	0.667189325	0.011
1590	0.70651775	0.745665147	0.667370353	0.011
1591	0.706754675	0.745890935	0.667618415	0.011
1592	0.706990425	0.746070641	0.667910209	0.011
1593	0.70716265	0.746211816	0.668113484	0.011
1594	0.707299175	0.746334754	0.668263596	0.011
1595	0.707470025	0.746500872	0.668439178	0.011
1596	0.7076551	0.74668726	0.66862294	0.011
1597	0.707898875	0.746926645	0.668871105	0.011
1598	0.708191475	0.74720981	0.66917314	0.011
1599	0.708375725	0.747383808	0.669367642	0.011
1600	0.708486025	0.747482007	0.669490043	0.011
1601	0.70871315	0.74771935	0.66970695	0.011
1602	0.7090142	0.74804752	0.66998088	0.011
1603	0.709198125	0.748237703	0.670158547	0.011
1604	0.709308975	0.748341112	0.670276838	0.011
1605	0.709410025	0.748443796	0.670376254	0.011
1606	0.709509975	0.748551411	0.670468539	0.011
1607	0.709702475	0.748736689	0.670668261	0.011
1608	0.709948025	0.748965708	0.670930342	0.011
1609	0.7101209	0.749134684	0.671107116	0.011
1610	0.710253925	0.749272111	0.671235739	0.011
1611	0.710409025	0.74943467	0.67138338	0.011
1612	0.710575375	0.749610803	0.671539947	0.011
1613	0.710675025	0.749686885	0.671663165	0.011
1614	0.710736425	0.749706664	0.671766186	0.011
1615	0.71089455	0.749872435	0.671916665	0.011
1616	0.71110325	0.750113604	0.672092896	0.011
1617	0.71125185	0.750274987	0.672228713	0.011
1618	0.71137125	0.750397728	0.672344772	0.011
1619	0.71150915	0.750522854	0.672495446	0.011
1620	0.71165615	0.750649808	0.672662492	0.011
1621	0.71184305	0.75080973	0.67287637	0.011
1622	0.712048125	0.750985424	0.673110826	0.011
1623	0.7122231	0.751137455	0.673308745	0.011
1624	0.712384875	0.751278881	0.673490869	0.011
1625	0.7124227	0.751330793	0.673514607	0.011
1626	0.71241215	0.751348244	0.673476056	0.011
1627	0.71253435	0.751472127	0.673596573	0.011
1628	0.712705875	0.751635923	0.673775827	0.011
1629	0.71291815	0.751824054	0.674012246	0.011
1630	0.7131456	0.752022172	0.674269028	0.011
1631	0.71332575	0.752222445	0.674429055	0.011
1632	0.71349265	0.752425994	0.674559306	0.011
1633	0.71364495	0.752552645	0.674737255	0.011
1634	0.7137925	0.75265596	0.67492904	0.011
1635	0.714027975	0.752902597	0.675153353	0.011
1636	0.7142915	0.753192643	0.675390357	0.011
1637	0.71445395	0.753354616	0.675553284	0.011
1638	0.7145916	0.753485166	0.675698034	0.011
1639	0.7147962	0.753712182	0.675880218	0.011
1640	0.715018075	0.753963031	0.676073119	0.011
1641	0.715156425	0.754106208	0.676206642	0.011
1642	0.7152781	0.754228403	0.676327797	0.011
1643	0.715368175	0.754342771	0.676393579	0.011
1644	0.71545795	0.754461999	0.676453901	0.011
1645	0.71553875	0.754526216	0.676551284	0.011
1646	0.715614575	0.754578505	0.676650645	0.011
1647	0.71578645	0.754778845	0.676794055	0.011
1648	0.71596885	0.754995999	0.676941701	0.011
1649	0.7161862	0.755216519	0.677155881	0.011
1650	0.71641015	0.755442121	0.677378179	0.011
1651	0.71660515	0.755604173	0.677606127	0.011
1652	0.7167935	0.755756586	0.677830414	0.011
1653	0.7169072	0.755875311	0.677939089	0.011
1654	0.7170232	0.75599871	0.67804769	0.011
1655	0.717202925	0.756160259	0.678245591	0.011
1656	0.71738445	0.756324814	0.678444086	0.011
1657	0.717524875	0.756464421	0.678585329	0.011
1658	0.717661575	0.756600576	0.678722574	0.011
1659	0.717784925	0.756706036	0.678863814	0.011
1660	0.717909925	0.756813344	0.679006506	0.011
1661	0.71818485	0.757102027	0.679267673	0.011
1662	0.718454625	0.757384969	0.679524281	0.011
1663	0.718521825	0.757466755	0.679576895	0.011
1664	0.71858325	0.757541217	0.679625283	0.011
1665	0.7186771	0.75764163	0.67971257	0.011
1666	0.7187923	0.757765016	0.679819584	0.011
1667	0.719017625	0.757967652	0.680067598	0.011
1668	0.719241575	0.75817023	0.68031292	0.011
1669	0.719408225	0.758339929	0.680476521	0.011
1670	0.719550025	0.758487532	0.680612518	0.011
1671	0.719587975	0.758538591	0.680637359	0.011
1672	0.719667975	0.758626592	0.680709358	0.011
1673	0.719921225	0.758876312	0.680966138	0.011
1674	0.720201175	0.75914848	0.68125387	0.011
1675	0.720574325	0.759502545	0.681646105	0.011
1676	0.720847	0.759766877	0.681927123	0.011
1677	0.720826975	0.759766666	0.681887284	0.011
1678	0.72091635	0.759872039	0.681960661	0.011
1679	0.72125745	0.760214346	0.682300554	0.011
1680	0.721531975	0.760497968	0.682565982	0.011
1681	0.721660775	0.760648929	0.682672621	0.011
1682	0.72185945	0.760858489	0.682860411	0.011
1683	0.722217725	0.761212249	0.683223201	0.011
1684	0.7224899	0.761479421	0.683500379	0.011
1685	0.72260645	0.761588282	0.683624618	0.011
1686	0.722774875	0.76176395	0.6837858	0.011
1687	0.723017425	0.762030964	0.684003886	0.011
1688	0.72338025	0.762411265	0.684349235	0.011
1689	0.72390195	0.762943044	0.684860856	0.011
1690	0.724254025	0.763295412	0.685212638	0.011
1691	0.724407975	0.763441328	0.685374622	0.011
1692	0.72456955	0.763599683	0.685539417	0.011
1693	0.724732925	0.763768098	0.685697752	0.011
1694	0.725011	0.764064912	0.685957088	0.011
1695	0.72539015	0.764470003	0.686310297	0.011
1696	0.725586875	0.764681333	0.686492417	0.011
1697	0.725659	0.764756319	0.686561681	0.011
1698	0.7258432	0.764924853	0.686761547	0.011
1699	0.72612025	0.765185606	0.687054894	0.011
1700	0.72637475	0.765462985	0.687286515	0.011
1701	0.72658025	0.76570228	0.68745822	0.011
1702	0.7267079	0.765833917	0.687581883	0.011
1703	0.726819425	0.765937551	0.687701299	0.011
1704	0.7268305	0.765978922	0.687682078	0.011
1705	0.7268004	0.765991882	0.687608918	0.011
1706	0.7269236	0.766091656	0.687755544	0.011
1707	0.727094825	0.766225347	0.687964303	0.011
1708	0.727236975	0.766330954	0.688142996	0.011
1709	0.727360175	0.766417377	0.688302973	0.011
1710	0.72741635	0.766486805	0.688345895	0.011
1711	0.727453025	0.766547452	0.688358598	0.011
1712	0.727447475	0.766554618	0.688340332	0.011
1713	0.727472675	0.766582802	0.688362548	0.011
1714	0.7274263	0.766512008	0.688340592	0.011
1715	0.727375875	0.766442889	0.688308861	0.011
1716	0.7274098	0.766436602	0.688382998	0.011
1717	0.727430725	0.766418898	0.688442552	0.011
1718	0.727538825	0.766538562	0.688539088	0.011
1719	0.727654375	0.766665721	0.688643029	0.011
1720	0.72771595	0.766721299	0.688710601	0.011
1721	0.727762	0.766766218	0.688757782	0.011
1722	0.727541175	0.766539864	0.688542486	0.011
1723	0.72731725	0.766287739	0.688346761	0.011
1724	0.7273646	0.76624388	0.68848532	0.011
1725	0.727386075	0.766198113	0.688574037	0.011
1726	0.7271067	0.765916758	0.688296642	0.011
1727	0.726838775	0.765632349	0.688045201	0.011
1728	0.726628525	0.765368719	0.687888331	0.011
1729	0.7264808	0.765186239	0.687775361	0.011
1730	0.7264831	0.7651957	0.6877705	0.011
1731	0.72645655	0.765174397	0.687738703	0.011
1732	0.7264672	0.765175191	0.687759209	0.011
1733	0.726431725	0.765123013	0.687740437	0.011
1734	0.7262464	0.764921119	0.687571681	0.011
1735	0.726097975	0.764770105	0.687425845	0.011
1736	0.726000375	0.764676967	0.687323783	0.011
1737	0.725897925	0.764569864	0.687225986	0.011
1738	0.725819475	0.764486553	0.687152397	0.011
1739	0.72581585	0.764451614	0.687180086	0.011
1740	0.72586055	0.76443264	0.68728846	0.011
1741	0.725733175	0.764308151	0.687158199	0.011
1742	0.7254607	0.764091967	0.686829433	0.011
1743	0.7253104	0.763917131	0.686703669	0.011
1744	0.725240925	0.763780656	0.686701194	0.011
1745	0.7250529	0.763558399	0.686547401	0.011
1746	0.724850675	0.763345255	0.686356095	0.011
1747	0.72474675	0.763263757	0.686229743	0.010999
1748	0.72466335	0.763198943	0.686127757	0.010999
1749	0.724678225	0.763212196	0.686144254	0.011
1750	0.724710825	0.763239255	0.686182395	0.011003
1751	0.72455085	0.763054124	0.686047576	0.011004
1752	0.72435545	0.762842111	0.685868789	0.011
1753	0.724195625	0.762605121	0.685786129	0.01099
1754	0.724027175	0.762348857	0.685705493	0.010985
1755	0.72373895	0.76209657	0.68538133	0.011
1756	0.723421175	0.761826901	0.685015449	0.011039
1757	0.7234947	0.761836022	0.685153378	0.011057
1758	0.72359675	0.761866473	0.685327027	0.011
1759	0.72340965	0.761656493	0.685162807	0.010856
1760	0.72322825	0.761461491	0.684995009	0.010787
1761	0.7231844	0.761402456	0.684966344	0.011
1762	0.723124375	0.761320318	0.684928432	0.011612
1763	0.7230572	0.761193324	0.684921076	0.012388
1764	0.722981575	0.761082296	0.684880854	0.013
1765	0.722768625	0.760936204	0.684601046	0.013213
1766	0.72261035	0.76080433	0.68441637	0.013144
1767	0.7226449	0.760732413	0.684557387	0.013
1768	0.722603325	0.760630934	0.684575716	0.012943
1769	0.72234235	0.76039361	0.68429109	0.012961
1770	0.722064325	0.760118409	0.684010241	0.013
1771	0.7218321	0.759890785	0.683773415	0.013015
1772	0.721746975	0.759780202	0.683713748	0.01301
1773	0.72177845	0.759758573	0.683798327	0.013
1774	0.72163175	0.759552986	0.683710514	0.012996
1775	0.72144525	0.759279749	0.683610751	0.012997
1776	0.721481825	0.759278671	0.683684979	0.013
1777	0.721630775	0.759425623	0.683835927	0.013001
1778	0.721234675	0.759011605	0.683457745	0.013001
1779	0.720565525	0.758322343	0.682808707	0.013
1780	0.7203778	0.758119985	0.682635615	0.013
1781	0.7202253	0.757945328	0.682505272	0.013
1782	0.7198374	0.757521188	0.682153612	0.013
1783	0.719502925	0.757162171	0.681843679	0.013
1784	0.71943275	0.757046514	0.681818986	0.013
1785	0.719389425	0.756933595	0.681845255	0.013
1786	0.7194047	0.756950398	0.681859002	0.013
1787	0.71939625	0.756967447	0.681825053	0.013
1788	0.71893115	0.75640743	0.68145487	0.013
1789	0.718472475	0.755839875	0.681105075	0.013
1790	0.718618875	0.755886669	0.681351081	0.013
1791	0.718678475	0.755833935	0.681523015	0.013
1792	0.718062225	0.755098461	0.681025989	0.013
1793	0.717487275	0.754423236	0.680551314	0.013
1794	0.7173803	0.754333928	0.680426672	0.013
1795	0.717267925	0.754190538	0.680345312	0.013
1796	0.717178475	0.753884411	0.680472539	0.013
1797	0.7170669	0.753632546	0.680501254	0.013
1798	0.7167738	0.753376657	0.680170943	0.013
1799	0.7164223	0.753006609	0.679837991	0.013
1800	0.716209925	0.752684457	0.679735393	0.013
1801	0.70924795	0.743160398	0.675335502	0.013
1802	0.70909115	0.742228633	0.675953667	0.013
1803	0.70806675	0.74093886	0.67519464	0.013
1804	0.70657455	0.739728922	0.673420178	0.013
1805	0.706660625	0.740885349	0.672435901	0.013
1806	0.708151625	0.743759763	0.672543487	0.013
1807	0.7091098	0.744757692	0.673461908	0.013
1808	0.708807375	0.743690907	0.673923843	0.013
1809	0.70889975	0.742847651	0.674951849	0.013
1810	0.711130725	0.744118829	0.678142621	0.013
1811	0.7147192	0.747312174	0.682126226	0.013
1812	0.7160603	0.749091476	0.683029124	0.013
1813	0.711730225	0.745797197	0.677663253	0.013
1814	0.702619175	0.73647539	0.66876296	0.013
1815	0.699029425	0.731203148	0.666855702	0.013
1816	0.70489585	0.738119115	0.671672585	0.013
1817	0.70535325	0.743209192	0.667497308	0.013
1818	0.707903075	0.749481355	0.666324795	0.013
1819	0.70748145	0.747301689	0.667661211	0.013
1820	0.7022698	0.740941147	0.663598453	0.013
1821	0.70230025	0.740973033	0.663627467	0.013
1822	0.70674835	0.742830615	0.670666085	0.013
1823	0.704571775	0.736188826	0.672954724	0.013
1824	0.6970463	0.731577948	0.662514652	0.013
1825	0.705716425	0.740165564	0.671267286	0.013
1826	0.7155348	0.75299746	0.67807214	0.013
1827	0.7340846	0.791999799	0.676169401	0.013
1828	0.763151025	0.834214595	0.692087455	0.013
1829	0.77902905	0.843173623	0.714884477	0.013
1830	0.786514825	0.845078138	0.727951512	0.013
1831	0.8114776	0.87879495	0.74416025	0.013
1832	0.86396265	0.946344859	0.781580441	0.013
1833	0.900370775	1.003238799	0.797502751	0.013
1834	0.8983994	1.048784838	0.748013962	0.013
1835	0.865364825	1.005068719	0.725660931	0.013
1836	0.842896125	1.062971614	0.622820636	0.013
1837	0.721140425	0.889410425	0.552870425	0.013
1838	0.641735675	0.773088225	0.510383125	0.013
1839	0.649776775	0.789657314	0.509896236	0.013
1840	0.7336381	0.886938203	0.580337997	0.013
1841	0.81036175	0.954437275	0.666286225	0.013
1842	0.8154333	0.966144385	0.664722215	0.013
1843	0.74769735	0.881879998	0.613514702	0.013
1844	0.705818775	0.840863527	0.570774023	0.013
1845	0.687007275	0.789223866	0.584790684	0.013
1846	0.683466925	0.780454256	0.586479594	0.013
1847	0.716233125	0.828367835	0.604098415	0.013
1848	0.7827897	0.932046069	0.633533331	0.013
1849	0.8106169	0.94859105	0.67264275	0.013
1850	0.760346975	0.855318749	0.665375201	0.013
1851	0.75172185	0.845755165	0.657688535	0.013
1852	0.780740725	0.890018439	0.671463011	0.013
1853	0.74241385	0.849388662	0.635439038	0.013
1854	0.712074675	0.809928753	0.614220597	0.013
1855	0.703192675	0.813025888	0.593359462	0.013
1856	0.713350375	0.825630051	0.601070699	0.013
1857	0.7239138	0.837557775	0.610269825	0.013
1858	0.742820525	0.84257832	0.64306273	0.013
1859	0.779507075	0.86745837	0.69155578	0.013
1860	0.809511075	0.875950495	0.743071655	0.013
1861	0.77966195	0.859539072	0.699784828	0.013
1862	0.74189595	0.835866237	0.647925663	0.013
1863	0.713050675	0.83717363	0.58892772	0.013
1864	0.684425775	0.813240631	0.555610919	0.013
1865	0.687549725	0.801422867	0.573676583	0.013
1866	0.7102231	0.821886812	0.598559388	0.013
1867	0.74379195	0.867177008	0.620406892	0.013
1868	0.781920725	0.925642109	0.638199341	0.013
1869	0.73977155	0.842823531	0.636719569	0.013
1870	0.678423725	0.784603483	0.572243967	0.013
1871	0.656479575	0.759197009	0.553762141	0.013
1872	0.6631248	0.740020145	0.586229455	0.013
1873	0.682490175	0.768647964	0.596332386	0.013
1874	0.69231695	0.763538435	0.621095465	0.013
1875	0.6869061	0.751628752	0.622183448	0.013
1876	0.655076975	0.717554985	0.592598965	0.013
1877	0.635646225	0.70218876	0.56910369	0.013
1878	0.64376885	0.71306373	0.57447397	0.013
1879	0.65976955	0.723201809	0.596337291	0.013
1880	0.664658275	0.713485035	0.615831515	0.013
1881	0.6448363	0.687908141	0.601764459	0.013
1882	0.631057525	0.673948165	0.588166885	0.013
1883	0.6440602	0.684934871	0.603185529	0.013
1884	0.661237875	0.701447216	0.621028534	0.013
1885	0.674519975	0.715231763	0.633808187	0.013
1886	0.6825753	0.726804696	0.638345904	0.013
1887	0.688698525	0.731957295	0.645439755	0.013
1888	0.699909325	0.744439605	0.655379045	0.013
1889	0.69780785	0.74403083	0.65158487	0.013
1890	0.6770981	0.722098621	0.632097579	0.013
1891	0.66095485	0.707307467	0.614602233	0.013
1892	0.6473224	0.689746835	0.604897965	0.013
1893	0.633031925	0.672895832	0.593168018	0.013
1894	0.628604925	0.668000699	0.589209151	0.013
1895	0.627934025	0.670920991	0.584947059	0.013
1896	0.63456655	0.679932176	0.589200924	0.013
1897	0.651397675	0.706200155	0.596595195	0.013
1898	0.667088375	0.72410472	0.61007203	0.013
1899	0.6701625	0.736754206	0.603570794	0.013
1900	0.690059325	0.791643374	0.588475276	0.013
1901	0.69836705	0.802231693	0.594502407	0.013
1902	0.699228975	0.803263798	0.595194152	0.013
1903	0.708138575	0.804547469	0.611729681	0.013
1904	0.72655925	0.824635374	0.628483126	0.013
1905	0.724787575	0.807902771	0.641672379	0.013
1906	0.71194365	0.788442235	0.635445065	0.013
1907	0.662984125	0.732581683	0.593386567	0.013
1908	0.611763575	0.675816137	0.547711013	0.013
1909	0.592418325	0.656011919	0.528824731	0.013
1910	0.61408075	0.680324847	0.547836653	0.013
1911	0.627389475	0.694843582	0.559935368	0.013
1912	0.622236675	0.67778808	0.56668527	0.013
1913	0.618783425	0.668748762	0.568818088	0.013
1914	0.606954975	0.649186842	0.564723108	0.013
1915	0.594530525	0.636204602	0.552856448	0.013
1916	0.59507315	0.635043292	0.555103008	0.013
1917	0.6012785	0.641017198	0.561539802	0.013
1918	0.6004956	0.639910042	0.561081158	0.013
1919	0.59479325	0.632766802	0.556819698	0.013
1920	0.591530475	0.629413404	0.553647546	0.013
1921	0.5942144	0.631866323	0.556562477	0.013
1922	0.59688275	0.635167597	0.558597903	0.013
1923	0.5981835	0.634587513	0.561779487	0.013
1924	0.5990556	0.634207163	0.563904037	0.013
1925	0.595090575	0.628332988	0.561848162	0.013
1926	0.590368025	0.622162284	0.558573766	0.013
1927	0.591611825	0.623547368	0.559676282	0.013
1928	0.5973063	0.630709811	0.563902789	0.013
1929	0.6034756	0.638169064	0.568782136	0.013
1930	0.6103967	0.645331506	0.575461894	0.013
1931	0.61586785	0.651182217	0.580553483	0.013
1932	0.61395025	0.648895004	0.579005496	0.013
1933	0.612231625	0.64715913	0.57730412	0.013
1934	0.613347925	0.648093064	0.578602786	0.013
1935	0.6148613	0.649992842	0.579729758	0.013
1936	0.618155625	0.653677022	0.582634228	0.013
1937	0.6218557	0.658035094	0.585676306	0.013
1938	0.6231638	0.659668443	0.586659157	0.013
1939	0.6220035	0.658512952	0.585494048	0.013
1940	0.6217854	0.658549232	0.585021568	0.013
1941	0.622571725	0.659362352	0.585781098	0.013
1942	0.623198325	0.660145462	0.586251188	0.013
1943	0.625935075	0.662757965	0.589112185	0.013
1944	0.62853195	0.665339424	0.591724476	0.013
1945	0.629876725	0.66698972	0.59276373	0.013
1946	0.63110055	0.668763928	0.593437172	0.013
1947	0.6320203	0.669546296	0.594494304	0.013
1948	0.6324377	0.669452591	0.595422809	0.013
1949	0.6316265	0.668058182	0.595194818	0.013
1950	0.6292107	0.664820444	0.593600956	0.013
1951	0.6277956	0.663021588	0.592569612	0.013
1952	0.630789125	0.667287476	0.594290774	0.013
1953	0.63378605	0.671925882	0.595646218	0.013
1954	0.634080125	0.671964542	0.596195708	0.013
1955	0.6342668	0.671934961	0.596598639	0.013
1956	0.63525495	0.67250831	0.59800159	0.013
1957	0.636422975	0.673305539	0.599540411	0.013
1958	0.637782925	0.674824154	0.600741696	0.013
1959	0.6392245	0.67679177	0.60165723	0.013
1960	0.640341025	0.678185178	0.602496872	0.013
1961	0.64098485	0.678662818	0.603306882	0.013
1962	0.641593375	0.679106719	0.604080031	0.013
1963	0.6424114	0.67954462	0.60527818	0.013
1964	0.643143425	0.679972774	0.606314076	0.013
1965	0.6425468	0.679498357	0.605595243	0.013
1966	0.641938	0.679070611	0.604805389	0.013
1967	0.643493375	0.681320471	0.605666279	0.013
1968	0.645720025	0.684463061	0.606976989	0.013
1969	0.6474265	0.686235323	0.608617677	0.013
1970	0.648646625	0.686828073	0.610465177	0.013
1971	0.64945845	0.687286547	0.611630353	0.013
1972	0.64962865	0.687422838	0.611834462	0.013
1973	0.649857175	0.687585596	0.612128754	0.013
1974	0.650365675	0.687792152	0.612939198	0.013
1975	0.65084715	0.688043323	0.613650977	0.013
1976	0.651563025	0.68870528	0.61442077	0.013
1977	0.6522317	0.689353839	0.615109561	0.013
1978	0.65302085	0.690117162	0.615924538	0.013
1979	0.65382805	0.69087048	0.61678562	0.013
1980	0.65459145	0.691492821	0.617690079	0.013
1981	0.655518375	0.692283659	0.618753091	0.013
1982	0.656396325	0.693122834	0.619669816	0.013
1983	0.657089475	0.693973645	0.620205305	0.013
1984	0.6577402	0.694807781	0.620672619	0.013
1985	0.658108425	0.695329198	0.620887652	0.013
1986	0.658476625	0.695863963	0.621089287	0.013
1987	0.65985775	0.69725986	0.62245564	0.013
1988	0.661299725	0.698687243	0.623912207	0.013
1989	0.662525425	0.700068521	0.624982329	0.013
1990	0.663725	0.701485679	0.625964321	0.013
1991	0.66518215	0.702982467	0.627381833	0.013
1992	0.66686045	0.704638008	0.629082892	0.013
1993	0.668227325	0.706110995	0.630343655	0.013
1994	0.66897345	0.707137248	0.630809652	0.013
1995	0.669530325	0.70795995	0.6311007	0.013
1996	0.669412625	0.707846729	0.630978521	0.013
1997	0.66937655	0.707845248	0.630907852	0.013
1998	0.670787975	0.709375798	0.632200152	0.013
1999	0.672381825	0.711144062	0.633619588	0.013
2000	0.672581925	0.711344878	0.633818972	0.013
2001	0.672091625	0.710726313	0.633456937	0.013
2002	0.6723258	0.71073373	0.63391787	0.013
2003	0.673256975	0.7116411	0.63487285	0.013
2004	0.67394455	0.712237993	0.635651107	0.013
2005	0.674749825	0.712662921	0.636836729	0.013
2006	0.67578555	0.713621556	0.637949544	0.013
2007	0.675894525	0.714298531	0.637490519	0.013
2008	0.67603335	0.715016445	0.637050255	0.013
2009	0.6771231	0.716223343	0.638022857	0.013
2010	0.678293075	0.71754031	0.63904584	0.013
2011	0.6792021	0.71853349	0.63987071	0.013
2012	0.680239225	0.719792982	0.640685468	0.013
2013	0.681046075	0.72047018	0.64162197	0.013
2014	0.6818919	0.721123132	0.642660668	0.013
2015	0.683170625	0.722520348	0.643820902	0.013
2016	0.68431665	0.72393084	0.64470246	0.013
2017	0.68505225	0.72491897	0.64518553	0.013
2018	0.685609325	0.725354151	0.645864499	0.013
2019	0.68615255	0.725804465	0.646500635	0.013
2020	0.68667585	0.726054446	0.647297254	0.013
2021	0.68706915	0.72617899	0.64795931	0.013
2022	0.6860024	0.72469513	0.64730967	0.013
2023	0.6849614	0.723369965	0.646552835	0.013
2024	0.685670825	0.724155711	0.647185939	0.013
2025	0.68678805	0.725487639	0.648088461	0.013
2026	0.688251125	0.72694539	0.64955686	0.013
2027	0.6896342	0.728259859	0.651008541	0.013
2028	0.690075875	0.728609324	0.651542426	0.013
2029	0.689877975	0.728007442	0.651748508	0.013
2030	0.690063625	0.727913138	0.652214112	0.013
2031	0.690577225	0.728515272	0.652639178	0.013
2032	0.690929125	0.728952985	0.652905265	0.013
2033	0.69093845	0.729037476	0.652839424	0.013
2034	0.69102955	0.72921281	0.65284629	0.013
2035	0.6907392	0.728982793	0.652495607	0.013
2036	0.690511525	0.728858473	0.652164577	0.013
2037	0.691207575	0.729595091	0.652820059	0.013
2038	0.691828925	0.730142021	0.653515829	0.013
2039	0.692396575	0.730641	0.65415215	0.013
2040	0.693306275	0.731520739	0.655091811	0.013
2041	0.69412595	0.732376124	0.655875776	0.013
2042	0.694205425	0.732628909	0.655781941	0.013
2043	0.694221325	0.732854119	0.655588531	0.013
2044	0.694483325	0.733360925	0.655605725	0.013
2045	0.694845675	0.733951811	0.655739539	0.013
2046	0.6962479	0.735337267	0.657158533	0.013
2047	0.697978975	0.737050102	0.658907848	0.013
