NAME,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,LAT,LON,SOURCE,NOTES
fscgye.009-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscgye.016-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscgye.014-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fsctmg.024-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscemm.010-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscgye.007-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscemm.007-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscemm.005-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fsceye.015-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscemm.012-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscemm.006-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscemm.001-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscgye.015-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fsctmg.023-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscemm.009-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscemm.004-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscemm.011-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscemm.002-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fsctmg.022-,impervious,urban,comp_shingle,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fscemm.008-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscemm.013-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscemm.019-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscwmg.004-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscemm.014-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fsceye.014-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscemm.020-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscemm.003-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscwmg.003-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fsceye.011-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscemm.018-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fsceye.012-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
