Wavelength	Mean	Std +	Std -
1710	0.355054655	0.391330069	0.318779242
1711	0.355298172	0.391603923	0.318992421
1712	0.355430069	0.391736017	0.319124121
1713	0.355555862	0.391860763	0.319250961
1714	0.355767034	0.392072668	0.319461401
1715	0.355931931	0.392230726	0.319633136
1716	0.356064759	0.39239181	0.319737707
1717	0.356153793	0.392506715	0.319800871
1718	0.356214655	0.392579511	0.319849799
1719	0.356328276	0.392709855	0.319946697
1720	0.356521276	0.392895401	0.320147151
1721	0.356651586	0.393016361	0.320286812
1722	0.356585621	0.392935499	0.320235742
1723	0.356538931	0.392873998	0.320203864
1724	0.356513448	0.392847742	0.320179154
1725	0.356529517	0.392864454	0.320194581
1726	0.356603414	0.392915921	0.320290906
1727	0.356681069	0.392976895	0.320385243
1728	0.356744276	0.393052133	0.320436418
1729	0.356789586	0.393106032	0.320473141
1730	0.356812103	0.393110251	0.320513956
1731	0.356848414	0.393124188	0.320572639
1732	0.356929586	0.393188412	0.32067076
1733	0.357029379	0.393285614	0.320773144
1734	0.357060655	0.393316569	0.320804741
1735	0.357173483	0.393416411	0.320930555
1736	0.357295241	0.393507838	0.321082645
1737	0.357435	0.393658323	0.321211677
1738	0.357605207	0.393878631	0.321331783
1739	0.357761724	0.394039776	0.321483673
1740	0.357872345	0.394111219	0.321633471
1741	0.357987103	0.394191377	0.32178283
1742	0.358130897	0.394315731	0.321946062
1743	0.358241276	0.394446373	0.322036179
1744	0.358336724	0.39457229	0.322101158
1745	0.358422276	0.39465377	0.322190782
1746	0.358547138	0.394770526	0.322323749
1747	0.35869031	0.394891013	0.322489607
1748	0.358838759	0.395014405	0.322663113
1749	0.358963034	0.395109206	0.322816863
1750	0.359093586	0.395200406	0.322986767
1751	0.359279793	0.395404361	0.323155225
1752	0.359458897	0.395623803	0.32329399
1753	0.359495517	0.395665081	0.323325953
1754	0.359559103	0.395728158	0.323390049
1755	0.359643586	0.395830583	0.32345659
1756	0.359765414	0.395974675	0.323556152
1757	0.3598	0.396012504	0.323587496
1758	0.359872621	0.396098041	0.323647201
1759	0.359845069	0.395981602	0.323708536
1760	0.359813724	0.395849234	0.323778214
1761	0.359881	0.395935932	0.323826068
1762	0.359947207	0.396018787	0.323875627
1763	0.359945345	0.395995119	0.323895571
1764	0.359956517	0.396003472	0.323909563
1765	0.360030897	0.396108993	0.3239528
1766	0.360163897	0.396238364	0.324089429
1767	0.360252448	0.396267275	0.324237622
1768	0.360319793	0.396323706	0.324315881
1769	0.360414621	0.396457526	0.324371716
1770	0.360498	0.396551022	0.324444978
1771	0.360574621	0.396617014	0.324532227
1772	0.360665552	0.396705475	0.324625629
1773	0.36074269	0.396782287	0.324703092
1774	0.360783103	0.396811213	0.324754993
1775	0.360751483	0.396760792	0.324742174
1776	0.360753172	0.396754527	0.324751818
1777	0.360807517	0.396806927	0.324808108
1778	0.360889621	0.396867024	0.324912217
1779	0.360967379	0.396904988	0.325029771
1780	0.360913759	0.396834548	0.324992969
1781	0.360786552	0.396710667	0.324862436
1782	0.360956966	0.396816548	0.325097383
1783	0.361189241	0.396954952	0.32542353
1784	0.361368586	0.397118637	0.325618536
1785	0.361500931	0.397240238	0.325761625
1786	0.361554448	0.397360034	0.325748862
1787	0.361598207	0.397477925	0.325718489
1788	0.361702897	0.397548655	0.325857138
1789	0.36177669	0.397580395	0.325972984
1790	0.361839828	0.397663023	0.326016632
1791	0.361927207	0.397813806	0.326040608
1792	0.362105724	0.398049485	0.326161963
1793	0.362231379	0.398196149	0.326266609
1794	0.362100862	0.397977847	0.326223877
1795	0.361977241	0.397790122	0.326164361
1796	0.362039241	0.39789018	0.326188302
1797	0.362123138	0.398000419	0.326245856
1798	0.362286862	0.398151696	0.326422028
1799	0.362352828	0.398163498	0.326542158
1800	0.36193831	0.397599583	0.326277038
1801	0.358349207	0.398294823	0.318403591
1802	0.360417724	0.398898534	0.321936914
1803	0.356786931	0.392800818	0.320773044
1804	0.352929621	0.388285398	0.317573843
1805	0.35447769	0.393029691	0.315925688
1806	0.359884793	0.404038784	0.315730803
1807	0.364607862	0.409688121	0.319527603
1808	0.365432586	0.410948764	0.319916408
1809	0.359431655	0.406614467	0.312248844
1810	0.350117276	0.395468563	0.304765989
1811	0.347401897	0.39299808	0.301805714
1812	0.353965966	0.404561503	0.303370428
1813	0.361161034	0.417735358	0.304586711
1814	0.362465414	0.4157494	0.309181427
1815	0.363204655	0.413375552	0.313033758
1816	0.365999276	0.413838793	0.318159759
1817	0.365342621	0.411957934	0.318727307
1818	0.360199276	0.41365274	0.306745812
1819	0.360616483	0.418030187	0.303202779
1820	0.36808969	0.43481195	0.30136743
1821	0.375591345	0.455452859	0.295729831
1822	0.372956655	0.463335981	0.282577329
1823	0.359226034	0.450065902	0.268386167
1824	0.350256931	0.445608265	0.254905597
1825	0.346338034	0.44695965	0.245716419
1826	0.349066517	0.453930723	0.244202311
1827	0.361554724	0.48819246	0.234916988
1828	0.368771069	0.541454292	0.196087846
1829	0.408323103	0.626134982	0.190511225
1830	0.497362414	0.753482383	0.241242444
1831	0.544240966	0.805975917	0.282506014
1832	0.471152897	0.697215746	0.245090047
1833	0.462859759	0.778037915	0.147681602
1834	0.680277138	1.255900688	0.104653588
1835	1.093155138	2.065069469	0.121240807
1836	1.108561724	2.030432363	0.186691085
1837	1.303922069	2.448897196	0.158946942
1838	1.225571655	2.212204393	0.238938917
1839	0.876836621	1.494112653	0.259560589
1840	0.684163552	1.195269697	0.173057406
1841	0.721604966	1.369829736	0.073380195
1842	1.134719172	2.186049751	0.083388594
1843	2.924344448	5.904466641	-0.055777745
1844	31.57279793	73.30667337	-10.1610775
1845	4.959706034	11.93048223	-2.011070158
1846	2.416146	5.885967977	-1.053675977
1847	2.68209031	6.239853534	-0.875672913
1848	4.212488276	9.562525838	-1.137549286
1849	3.005928966	6.499298818	-0.487440887
1850	1.989849138	4.085978546	-0.10628027
1851	2.311573241	4.617936935	0.005209548
1852	2.482298517	4.855419551	0.109177483
1853	2.570354759	5.196253807	-0.05554429
1854	2.862139276	5.317100265	0.407178287
1855	3.038481448	5.479119877	0.59784302
1856	2.653734655	4.965023434	0.342445877
1857	2.415766414	4.759054663	0.072478165
1858	2.269263069	4.495544993	0.042981145
1859	1.904889966	3.850679719	-0.040899788
1860	1.235264483	2.418582924	0.051946041
1861	0.817301966	1.462041764	0.172562167
1862	0.807319345	1.405234964	0.209403725
1863	1.451860586	2.875899746	0.027821426
1864	19.08456659	55.45041251	-17.28127934
1865	4.470277724	12.05309234	-3.112536893
1866	2.094896828	5.16539764	-0.975603985
1867	1.76016131	4.066058601	-0.54573598
1868	2.463982138	5.962356985	-1.034392709
1869	1.654736	3.332922387	-0.023450387
1870	0.871301966	1.421789694	0.320814237
1871	0.917134759	1.543249167	0.29102035
1872	1.461324276	2.553361513	0.369287039
1873	3.307184069	6.387669801	0.226698336
1874	7.339854483	14.28689798	0.392810985
1875	11.11136979	22.7599947	-0.537255112
1876	2.771325448	5.416361034	0.126289863
1877	1.755480655	3.307554104	0.203407206
1878	1.484282828	2.623458652	0.345107003
1879	1.027081517	1.816056963	0.238106072
1880	0.607014483	1.036700564	0.177328402
1881	0.465036517	0.717507254	0.21256578
1882	0.42547369	0.646890973	0.204056406
1883	0.441401034	0.649651929	0.23315014
1884	0.457952414	0.71406161	0.201843218
1885	0.426424759	0.678882354	0.173967164
1886	0.400191621	0.656611511	0.14377173
1887	0.41326	0.69003011	0.13648989
1888	0.443881	0.766850798	0.120911202
1889	0.455664483	0.76525686	0.146072106
1890	0.455421552	0.680693848	0.230149255
1891	0.491218172	0.727555486	0.254880858
1892	0.513581138	0.754904166	0.27225811
1893	0.553789517	0.892547437	0.215031598
1894	0.557215241	0.903894486	0.210535997
1895	0.533485586	0.902709059	0.164262113
1896	0.519206483	0.837136694	0.201276272
1897	0.551736034	0.869615934	0.233856135
1898	0.619537379	0.935553473	0.303521286
1899	0.757529724	1.109052144	0.406007304
1900	0.946147069	1.443399228	0.44889491
1901	0.964727103	1.47049026	0.458963946
1902	0.999204103	1.690152433	0.308255774
1903	1.194213207	2.07529019	0.313136224
1904	1.725453966	3.248507053	0.202400878
1905	1.305867931	2.396687599	0.215048263
1906	1.017686034	1.895146988	0.140225081
1907	0.838241966	1.428351128	0.248132804
1908	0.747144517	1.213941858	0.280347177
1909	0.813869	1.352835529	0.274902471
1910	1.134472517	1.896014213	0.372930822
1911	1.390738379	2.357825532	0.423651227
1912	0.90391369	1.452207622	0.355619757
1913	0.684204379	1.098024724	0.270384035
1914	0.501889552	0.739348398	0.264430706
1915	0.411564621	0.575035797	0.248093445
1916	0.370559655	0.490860293	0.250259017
1917	0.350163586	0.459743324	0.240583848
1918	0.34949169	0.45749942	0.241483959
1919	0.361331931	0.468825328	0.253838534
1920	0.370149586	0.47461399	0.265685182
1921	0.359827	0.432863743	0.286790257
1922	0.350410103	0.418650719	0.282169488
1923	0.339789931	0.404750906	0.274828956
1924	0.331722276	0.400865421	0.262579131
1925	0.333553586	0.394110848	0.272996324
1926	0.336785828	0.394016029	0.279555626
1927	0.341007586	0.398096958	0.283918215
1928	0.346256276	0.402992999	0.289519553
1929	0.352117517	0.409243471	0.294991564
1930	0.359782172	0.414453846	0.305110499
1931	0.36531031	0.421411263	0.309209358
1932	0.362983241	0.412299827	0.313666656
1933	0.361126828	0.408410988	0.313842667
1934	0.35883669	0.401677424	0.315995955
1935	0.356802172	0.399684505	0.31391984
1936	0.355429034	0.397664334	0.313193735
1937	0.353889655	0.39544688	0.31233243
1938	0.353181655	0.39553528	0.31082803
1939	0.353727586	0.398299362	0.30915581
1940	0.354485448	0.400845764	0.308125132
1941	0.356016414	0.401736282	0.310296545
1942	0.357254966	0.40319541	0.311314521
1943	0.357747966	0.402953037	0.312542894
1944	0.358250862	0.403277972	0.313223753
1945	0.357835034	0.40218988	0.313480189
1946	0.356986793	0.401378098	0.312595488
1947	0.354695828	0.398302336	0.31108932
1948	0.351802483	0.394167717	0.309437249
1949	0.350694724	0.392517175	0.308872273
1950	0.351996586	0.394021261	0.309971911
1951	0.353203103	0.395425971	0.310980236
1952	0.354291172	0.395222546	0.313359798
1953	0.355299966	0.395482929	0.315117002
1954	0.358413138	0.397883222	0.318943054
1955	0.361454897	0.40051222	0.322397573
1956	0.36220331	0.401709739	0.322696882
1957	0.362226172	0.40249809	0.321954255
1958	0.361184897	0.401503237	0.320866556
1959	0.359539655	0.39975095	0.31932836
1960	0.358828103	0.399126733	0.318529474
1961	0.359395448	0.399579566	0.319211331
1962	0.359820586	0.399968345	0.319672828
1963	0.359808448	0.399931271	0.319685625
1964	0.359831034	0.400040248	0.319621821
1965	0.360911448	0.401268146	0.32055475
1966	0.361924448	0.402470079	0.321378818
1967	0.361747103	0.402129832	0.321364375
1968	0.361174069	0.401308142	0.321039996
1969	0.360791379	0.400736412	0.320846347
1970	0.360511207	0.400369729	0.320652685
1971	0.360481793	0.400364838	0.320598748
1972	0.360988966	0.40102444	0.320953492
1973	0.361417414	0.401642372	0.321192455
1974	0.361963034	0.402477717	0.321448352
1975	0.362424172	0.403224251	0.321624094
1976	0.362621586	0.403189633	0.322053539
1977	0.362781414	0.403147019	0.322415809
1978	0.362716724	0.4030075	0.322425948
1979	0.362562276	0.402805215	0.322319337
1980	0.362928966	0.403229632	0.322628299
1981	0.363733207	0.404200283	0.323266131
1982	0.364231241	0.404743641	0.323718841
1983	0.364326966	0.404663561	0.32399037
1984	0.364450897	0.404665221	0.324236572
1985	0.364324241	0.404505685	0.324142798
1986	0.364160897	0.404329219	0.323992574
1987	0.364516724	0.404828831	0.324204617
1988	0.365025241	0.405519366	0.324531116
1989	0.365367034	0.405737857	0.324996212
1990	0.365703517	0.405873803	0.325533231
1991	0.366085621	0.406085963	0.326085279
1992	0.366585931	0.406453619	0.326718243
1993	0.366995759	0.406883204	0.327108313
1994	0.367117034	0.407325669	0.3269084
1995	0.367184241	0.407713751	0.326654731
1996	0.366800862	0.407100601	0.326501124
1997	0.366332414	0.406389876	0.326274951
1998	0.366305034	0.406337593	0.326272476
1999	0.366354	0.406484299	0.326223701
2000	0.366840586	0.407741286	0.325939886
2001	0.367551034	0.409565861	0.325536208
2002	0.368304069	0.410492278	0.32611586
2003	0.369043379	0.410475165	0.327611594
2004	0.369731897	0.410433013	0.32903078
2005	0.370015655	0.410172035	0.329859276
2006	0.370401931	0.410111561	0.330692301
2007	0.372004586	0.411916606	0.332092566
2008	0.373683483	0.413983406	0.33338356
2009	0.374944759	0.415595533	0.334293984
2010	0.376042	0.417086627	0.334997373
2011	0.375664	0.417014819	0.334313181
2012	0.375303172	0.416889645	0.3337167
2013	0.374701483	0.416270992	0.333131974
2014	0.373946655	0.415489546	0.332403764
2015	0.373626724	0.415215089	0.33203836
2016	0.373724655	0.415362358	0.332086952
2017	0.373876621	0.415379554	0.332373687
2018	0.374138379	0.415295482	0.332981277
2019	0.374454	0.415406412	0.333501588
2020	0.374727724	0.415368515	0.334086933
2021	0.374939586	0.415326268	0.334552905
2022	0.37536769	0.415955047	0.334780332
2023	0.375760552	0.416621791	0.334899312
2024	0.375729241	0.416779652	0.334678831
2025	0.375727931	0.4169952	0.334460662
2026	0.375587414	0.416811537	0.33436329
2027	0.375488793	0.41636932	0.334608266
2028	0.375391897	0.416152021	0.334631772
2029	0.375220241	0.416094385	0.334346098
2030	0.375170483	0.416030299	0.334310666
2031	0.375613414	0.416450963	0.334775865
2032	0.376	0.416868124	0.335131876
2033	0.376256241	0.417268487	0.335243995
2034	0.376514483	0.417651977	0.335376989
2035	0.376544034	0.417458406	0.335629663
2036	0.376456379	0.417085192	0.335827567
2037	0.376338172	0.416802981	0.335873364
2038	0.376290483	0.416735432	0.335845534
2039	0.376168207	0.416705299	0.335631115
2040	0.376008759	0.416670989	0.335346528
2041	0.376090069	0.416908507	0.335271631
2042	0.376401862	0.417311094	0.33549263
2043	0.376581552	0.417520855	0.335642248
2044	0.376566517	0.417560063	0.335572971
2045	0.376546172	0.417628322	0.335464023
2046	0.376677345	0.417936438	0.335418251
2047	0.376872138	0.418354033	0.335390243
2048	0.376974897	0.418245776	0.335704018
2049	0.377118931	0.418015962	0.3362219
2050	0.377429345	0.418181501	0.336677189
2051	0.377755034	0.418587034	0.336923035
2052	0.377900931	0.418852994	0.336948868
2053	0.377987241	0.419014306	0.336960177
2054	0.378088414	0.419226344	0.336950484
2055	0.3784	0.419545566	0.337254434
2056	0.378595345	0.419740396	0.337450293
2057	0.378236517	0.419418263	0.337054771
2058	0.37782269	0.419052965	0.336592414
2059	0.377314034	0.41839905	0.336229019
2060	0.376764724	0.417679819	0.335849629
2061	0.376923448	0.418005001	0.335841895
2062	0.37729969	0.418754094	0.335845286
2063	0.376971828	0.418493512	0.335450143
2064	0.376221655	0.417511534	0.334931776
2065	0.37598231	0.41705025	0.33491437
2066	0.376447034	0.417332702	0.335561367
2067	0.376934483	0.417698315	0.336170651
2068	0.376894034	0.417719753	0.336068316
2069	0.376761759	0.417720719	0.335802798
2070	0.376783034	0.417976585	0.335589484
2071	0.376848724	0.418229588	0.33546786
2072	0.37678531	0.418058423	0.335512198
2073	0.376580931	0.417727848	0.335434014
2074	0.376344759	0.41728789	0.335401628
2075	0.376108862	0.416854829	0.335362895
2076	0.37586031	0.416620986	0.335099635
2077	0.375723207	0.416496512	0.334949902
2078	0.375621069	0.41626946	0.334972678
2079	0.375661793	0.416298471	0.335025115
2080	0.375572241	0.416274625	0.334869857
2081	0.37550369	0.416321395	0.334685984
2082	0.375621552	0.416562796	0.334680307
2083	0.375866724	0.416941786	0.334791663
2084	0.376128448	0.417329128	0.334927769
2085	0.376247069	0.417417293	0.335076845
2086	0.376275552	0.417383544	0.335167559
2087	0.376397	0.417456185	0.335337815
2088	0.376526241	0.417525115	0.335527367
2089	0.376622241	0.417707162	0.33553732
2090	0.376815793	0.418080731	0.335550855
2091	0.377288414	0.418641252	0.335935576
2092	0.377752483	0.419189023	0.336315942
2093	0.378065966	0.419555534	0.336576397
2094	0.377948172	0.419206476	0.336689869
2095	0.377802379	0.418815946	0.336788812
2096	0.377953862	0.418822835	0.337084889
2097	0.378097034	0.418866798	0.337327271
2098	0.378021138	0.418820436	0.33722184
2099	0.377878586	0.418729304	0.337027868
2100	0.37783469	0.418789619	0.336879761
2101	0.377813793	0.418906495	0.336721091
2102	0.377943172	0.419122947	0.336763398
2103	0.378165034	0.419396676	0.336933393
2104	0.378511379	0.419871734	0.337151024
2105	0.378749172	0.420247418	0.337250927
2106	0.378877103	0.420393909	0.337360298
2107	0.379120655	0.420512531	0.337728779
2108	0.379211552	0.420536856	0.337886247
2109	0.379110724	0.420439402	0.337782046
2110	0.378959897	0.420264535	0.337655258
2111	0.378781207	0.420147313	0.337415101
2112	0.378638172	0.420108993	0.337167352
2113	0.378842724	0.42038709	0.337298358
2114	0.379197621	0.420770894	0.337624348
2115	0.379584276	0.420982061	0.338186491
2116	0.380001	0.421199865	0.338802135
2117	0.380340793	0.421464258	0.339217329
2118	0.380441759	0.421638623	0.339244894
2119	0.380563966	0.421942742	0.339185189
2120	0.380849276	0.422345701	0.339352851
2121	0.381223931	0.422772387	0.339675475
2122	0.381557483	0.423124006	0.339990959
2123	0.381642379	0.423190263	0.340094496
2124	0.381620862	0.423124623	0.340117101
2125	0.381709966	0.42324975	0.340170181
2126	0.38196231	0.423553372	0.340371249
2127	0.382166034	0.423751341	0.340580728
2128	0.382496828	0.424029533	0.340964122
2129	0.382828172	0.424329103	0.341327241
2130	0.382717103	0.424176314	0.341257893
2131	0.382479552	0.423924347	0.341034757
2132	0.382239724	0.423720213	0.340759235
2133	0.38178969	0.423260995	0.340318384
2134	0.381536069	0.422920838	0.3401513
2135	0.381561552	0.422837412	0.340285691
2136	0.381726586	0.423019611	0.340433562
2137	0.381945276	0.423301156	0.340589396
2138	0.38204431	0.423431455	0.340657166
2139	0.382266724	0.42370355	0.340829898
2140	0.382403586	0.423837628	0.340969544
2141	0.382297207	0.423668007	0.340926406
2142	0.38211931	0.423472145	0.340766476
2143	0.38198969	0.423444229	0.34053515
2144	0.381950517	0.423492818	0.340408216
2145	0.382211	0.423744933	0.340677067
2146	0.382467862	0.424021271	0.340914453
2147	0.382397828	0.423955665	0.34083999
2148	0.382324276	0.423807045	0.340841506
2149	0.382363517	0.423717282	0.341009752
2150	0.382275172	0.423420849	0.341129495
2151	0.382056414	0.423046391	0.341066437
2152	0.382283034	0.423347361	0.341218708
2153	0.382605517	0.423809186	0.341401849
2154	0.382715379	0.424061598	0.34136916
2155	0.382756828	0.424209857	0.341303798
2156	0.38266	0.424186144	0.341133856
2157	0.382581517	0.424164591	0.340998443
2158	0.38246431	0.424038354	0.340890267
2159	0.382456034	0.424013242	0.340898827
2160	0.382546586	0.423981852	0.34111132
2161	0.382529517	0.423798823	0.341260212
2162	0.382449241	0.423553602	0.341344881
2163	0.382252828	0.423198995	0.341306661
2164	0.382228448	0.423039198	0.341417698
2165	0.382234862	0.422918869	0.341550855
2166	0.382205793	0.422940475	0.341471111
2167	0.382082034	0.422886946	0.341277123
2168	0.381893448	0.422721331	0.341065565
2169	0.381898241	0.422765107	0.341031376
2170	0.382115621	0.423046831	0.341184411
2171	0.382214241	0.423245468	0.341183014
2172	0.382277828	0.423352351	0.341203304
2173	0.382235828	0.423276214	0.341195441
2174	0.382123276	0.423161569	0.341084983
2175	0.382111414	0.423160984	0.341061844
2176	0.382197621	0.423253823	0.341141418
2177	0.382079069	0.423125837	0.341032301
2178	0.381917931	0.422973593	0.340862269
2179	0.381883241	0.423022011	0.340744472
2180	0.381762793	0.422996504	0.340529083
2181	0.381809414	0.423094121	0.340524706
2182	0.38166631	0.422973196	0.340359424
2183	0.381381586	0.422539803	0.34022337
2184	0.381102276	0.422010461	0.34019409
2185	0.380774379	0.421541445	0.340007314
2186	0.380247655	0.420876648	0.339618663
2187	0.379730966	0.420225473	0.339236458
2188	0.379758103	0.420062302	0.339453904
2189	0.380009862	0.420128948	0.339890777
2190	0.380276862	0.420375077	0.340178647
2191	0.380412138	0.420467939	0.340356337
2192	0.380231759	0.420274384	0.340189133
2193	0.379936931	0.419980947	0.339892915
2194	0.379420931	0.419446844	0.339395018
2195	0.378968966	0.419005858	0.338932073
2196	0.378537483	0.418583884	0.338491081
2197	0.378105586	0.41814199	0.338069183
2198	0.378349379	0.418393395	0.338305364
2199	0.378840103	0.418822926	0.338857281
2200	0.378948276	0.418839219	0.339057333
2201	0.378860103	0.418645587	0.33907462
2202	0.378760517	0.418289244	0.33923179
2203	0.378449276	0.417780835	0.339117717
2204	0.378483517	0.417835681	0.339131354
2205	0.378751069	0.418342233	0.339159905
2206	0.378903759	0.418771224	0.339036293
2207	0.379226897	0.419359917	0.339093876
2208	0.379459517	0.419816961	0.339102074
2209	0.379374586	0.419655261	0.339093911
2210	0.379276793	0.419428582	0.339125004
2211	0.379238379	0.419296767	0.339179991
2212	0.379208103	0.419210464	0.339205743
2213	0.379420414	0.419370839	0.339469989
2214	0.379653379	0.419511053	0.339795706
2215	0.379908621	0.419554505	0.340262737
2216	0.380174069	0.419643878	0.34070426
2217	0.380107172	0.419646957	0.340567388
2218	0.380036103	0.419666884	0.340405323
2219	0.380145345	0.419826461	0.340464229
2220	0.380279586	0.420078323	0.340480849
2221	0.380362655	0.42017503	0.340550281
2222	0.380398517	0.420070159	0.340726876
2223	0.380356138	0.419924585	0.340787691
2224	0.380263655	0.419738288	0.340789023
2225	0.380467034	0.419860758	0.341073311
2226	0.380796034	0.420262349	0.34132972
2227	0.381009586	0.420493425	0.341525748
2228	0.381441414	0.420957477	0.341925351
2229	0.381782483	0.421356313	0.342208652
2230	0.382012103	0.421669983	0.342354223
2231	0.382156103	0.421921162	0.342391044
2232	0.381835379	0.421504979	0.34216578
2233	0.381524517	0.421022554	0.342026481
2234	0.381265793	0.420716728	0.341814858
2235	0.381055966	0.420567413	0.341544518
2236	0.381369207	0.421078863	0.341659551
2237	0.381858517	0.421807798	0.341909237
2238	0.38202069	0.421990184	0.342051195
2239	0.382013	0.421919989	0.342106011
2240	0.38199469	0.421934376	0.342055003
2241	0.381838586	0.421977571	0.341699601
2242	0.381837069	0.422235142	0.341438996
2243	0.382119793	0.422682273	0.341557313
2244	0.382310241	0.422955337	0.341665146
2245	0.382187172	0.422625974	0.341748371
2246	0.382036172	0.422162274	0.341910071
2247	0.381898379	0.421833457	0.341963302
2248	0.381792586	0.421578019	0.342007154
2249	0.381944414	0.421677855	0.342210972
2250	0.382089759	0.421808842	0.342370675
2251	0.381845897	0.421578802	0.342112991
2252	0.38145969	0.421214818	0.341704561
2253	0.381141345	0.4208674	0.341415289
2254	0.381052379	0.42078084	0.341323919
2255	0.380984414	0.420808284	0.341160544
2256	0.380860345	0.420791935	0.340928755
2257	0.380958448	0.421050183	0.340866714
2258	0.381080448	0.421357428	0.340803468
2259	0.381091379	0.421317583	0.340865176
2260	0.381158448	0.421330491	0.340986405
2261	0.381464345	0.421770669	0.341158021
2262	0.381908552	0.422340978	0.341476125
2263	0.382064828	0.422611493	0.341518162
2264	0.382055207	0.422771588	0.341338826
2265	0.38182931	0.422620123	0.341038498
2266	0.381473552	0.422186133	0.34076097
2267	0.381393724	0.422019741	0.340767708
2268	0.381495655	0.422189542	0.340801768
2269	0.381597172	0.422420699	0.340773646
2270	0.381595586	0.422458998	0.340732174
2271	0.381534483	0.422417481	0.340651484
2272	0.381303448	0.422134858	0.340472039
2273	0.381259586	0.421998408	0.340520765
2274	0.38178569	0.422473264	0.341098116
2275	0.382247724	0.422951376	0.341544073
2276	0.382423138	0.423216041	0.341630235
2277	0.382520103	0.423395321	0.341644886
2278	0.382615276	0.42352788	0.341702671
2279	0.382729379	0.423691932	0.341766827
2280	0.382806828	0.423744356	0.341869299
2281	0.382835655	0.423687928	0.341983382
2282	0.383009759	0.424054088	0.341965429
2283	0.38312131	0.424510461	0.341732159
2284	0.382907793	0.424356769	0.341458818
2285	0.382527103	0.423953899	0.341100308
2286	0.382017207	0.423279151	0.340755262
2287	0.381831345	0.422834335	0.340828354
2288	0.381900517	0.422880597	0.340920437
2289	0.381835345	0.422882474	0.340788216
2290	0.381937103	0.42292954	0.340944667
2291	0.382024897	0.423031151	0.341018642
2292	0.382086586	0.423104994	0.341068179
2293	0.382462966	0.423576218	0.341349713
2294	0.382680621	0.423921069	0.341440172
2295	0.382835138	0.424265213	0.341405063
2296	0.383059552	0.42465527	0.341463833
2297	0.382810724	0.424225321	0.341396127
2298	0.382499897	0.423747148	0.341252645
2299	0.382207586	0.423235396	0.341179776
2300	0.382058138	0.422926982	0.341189294
2301	0.382269862	0.423316196	0.341223529
2302	0.382381586	0.423693358	0.341069814
2303	0.381959828	0.42350887	0.340410785
2304	0.381560483	0.423266209	0.339854757
2305	0.381337586	0.422915325	0.339759848
2306	0.381143759	0.422586731	0.339700786
2307	0.380991207	0.422334553	0.33964786
2308	0.38070831	0.4219702	0.339446421
2309	0.380248414	0.42157617	0.338920658
2310	0.379956586	0.421305188	0.338607985
2311	0.380219793	0.421441978	0.338997608
2312	0.380498034	0.421677837	0.339318232
2313	0.381073034	0.422212531	0.339933538
2314	0.381701	0.422761928	0.340640072
2315	0.381684966	0.42268558	0.340684352
2316	0.381190069	0.42209171	0.340288428
2317	0.380782483	0.42154301	0.340021955
2318	0.380555379	0.421199004	0.339911755
2319	0.380442103	0.42113423	0.339749976
2320	0.380721828	0.421691146	0.339752509
2321	0.381088379	0.422250992	0.339925767
2322	0.380927138	0.421749431	0.340104845
2323	0.380492379	0.420827327	0.340157432
2324	0.380072	0.420165894	0.339978106
2325	0.379615897	0.419547054	0.33968474
2326	0.379401207	0.419421539	0.339380875
2327	0.379439759	0.419576105	0.339303413
2328	0.379459034	0.419514036	0.339404033
2329	0.379409828	0.419454806	0.33936485
2330	0.379595276	0.419892271	0.33929828
2331	0.379920897	0.420509046	0.339332747
2332	0.379868483	0.420409628	0.339327337
2333	0.379735966	0.420103309	0.339368622
2334	0.379917345	0.42020415	0.33963054
2335	0.380132172	0.420430166	0.339834178
2336	0.380080207	0.420288148	0.339872266
2337	0.380055862	0.420180144	0.33993158
2338	0.379924793	0.420012617	0.339836969
2339	0.379665103	0.419809535	0.339520672
2340	0.379822655	0.419880688	0.339764622
2341	0.380046448	0.419897108	0.340195789
2342	0.379009069	0.418677954	0.339340184
2343	0.377576586	0.417097637	0.338055536
2344	0.37731469	0.416978168	0.337651212
2345	0.377623828	0.417496603	0.337751052
2346	0.37800831	0.4181046	0.33791202
2347	0.378424517	0.418719692	0.338129342
2348	0.378702724	0.418709346	0.338696102
2349	0.379147345	0.418933271	0.339361419
2350	0.37934931	0.419112449	0.339586171
2351	0.379155724	0.418603063	0.339708385
2352	0.379151345	0.41842905	0.339873639
2353	0.379181103	0.418555234	0.339806973
2354	0.379281931	0.4185761	0.339987762
2355	0.379117966	0.418145493	0.340090438
2356	0.378398172	0.41717491	0.339621435
2357	0.378319966	0.417053203	0.339586728
2358	0.378298966	0.416966603	0.339631328
2359	0.378406276	0.417086568	0.339725984
2360	0.37883169	0.417804311	0.339859068
2361	0.379254828	0.418689191	0.339820465
2362	0.379554276	0.41940355	0.339705002
2363	0.379745931	0.419615725	0.339876137
2364	0.379900724	0.419665197	0.340136251
2365	0.37999069	0.419534479	0.340446901
2366	0.380104379	0.419479836	0.340728923
2367	0.379850586	0.419317586	0.340383586
2368	0.379392069	0.41909367	0.339690468
2369	0.379023	0.418829099	0.339216901
2370	0.378784483	0.418636143	0.338932822
2371	0.378445621	0.418299222	0.338592019
2372	0.377985724	0.417816287	0.338155161
2373	0.378191034	0.41761089	0.338771179
2374	0.378607931	0.417615303	0.339600559
2375	0.378831483	0.417820077	0.339842889
